[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s
[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s

[Classical] seed=2024
  ep 28/50 reward=-4.1339 lat=5.5910s E=2.6768J loss=0.05555 t=3.17s
  ep 29/50 reward=-4.3120 lat=5.8330s E=2.7909J loss=0.006296 t=3.11s
  ep 30/50 reward=-5.1040 lat=6.8278s E=3.3803J loss=0.00735 t=3.23s
  ep 31/50 reward=-8.1407 lat=10.5615s E=5.7199J loss=0.002706 t=3.13s
  ep 32/50 reward=-7.6153 lat=9.9343s E=5.2964J loss=0.007588 t=3.55s
  ep 33/50 reward=-5.7832 lat=7.6794s E=3.8870J loss=0.003694 t=3.47s
  ep 34/50 reward=-5.8545 lat=7.7301s E=3.9790J loss=0.04031 t=3.38s
  ep 35/50 reward=-6.0537 lat=7.9685s E=4.1388J loss=0.001156 t=3.20s
  ep 36/50 reward=-4.6323 lat=6.1866s E=3.0779J loss=0.0008824 t=3.31s
  ep 37/50 reward=-4.2026 lat=5.6710s E=2.7342J loss=0.000313 t=3.20s
  ep 38/50 reward=-3.9410 lat=5.3561s E=2.5260J loss=0.06488 t=3.15s
  ep 39/50 reward=-3.5846 lat=4.9190s E=2.2502J loss=0.000289 t=3.11s
  ep 40/50 reward=-3.7329 lat=5.0540s E=2.4117J loss=0.0113 t=3.02s
  ep 41/50 reward=-3.5616 lat=4.9051s E=2.2181J loss=0.002377 t=2.87s
  ep 42/50 reward=-3.6453 lat=4.9667s E=2.3239J loss=0.001351 t=2.87s
  ep 43/50 reward=-3.9467 lat=5.2960s E=2.5975J loss=0.002954 t=2.91s
  ep 44/50 reward=-3.8604 lat=5.3168s E=2.4039J loss=0.07143 t=2.99s
  ep 45/50 reward=-4.5492 lat=6.1084s E=2.9899J loss=0.03386 t=2.91s
  ep 46/50 reward=-4.7587 lat=6.3587s E=3.1588J loss=0.0001864 t=2.94s
  ep 47/50 reward=-4.7385 lat=6.3522s E=3.1249J loss=0.03284 t=3.13s
  ep 48/50 reward=-5.0119 lat=6.6516s E=3.3723J loss=0.01461 t=3.02s
  ep 49/50 reward=-3.9328 lat=5.3522s E=2.5134J loss=0.02872 t=3.09s
  ep 50/50 reward=-3.8780 lat=5.2681s E=2.4880J loss=0.0009267 t=2.85s
[HRL+VQC] seed=2028 DONE | reward=-3.8616 lat=5.2435s E=2.4798J miss=0.9223 train=153.0s

=== TÓM TẮT SAU HRL+VQC (5 seeds) ===
Metric                 Mean           Std
------------------------------------------
reward                   -4.49477      0.64603
latency                   6.03768      0.87146
energy                    2.95187      0.42355
cost                      4.49477      0.64603
deadline_miss             0.90657      0.05208
training_time_s         150.26243      3.23291
trainable_parameters        10544
[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s

[HRL+VQC+QAOA] seed=2024
  ep 01/50 reward=-4.0954 lat=5.6543s E=2.5364J loss=0.0895 t=3.23s
  ep 02/50 reward=-5.6108 lat=7.5417s E=3.6799J loss=0.09746 t=3.20s
  ep 03/50 reward=-3.9466 lat=5.2668s E=2.6263J loss=0.04203 t=3.06s
  ep 04/50 reward=-4.6485 lat=6.2496s E=3.0474J loss=0.06321 t=2.98s
  ep 05/50 reward=-3.5840 lat=4.9184s E=2.2497J loss=0.09064 t=3.02s
  ep 06/50 reward=-3.8704 lat=5.2384s E=2.5024J loss=0.09176 t=2.95s
  ep 07/50 reward=-5.2897 lat=7.0785s E=3.5008J loss=0.07962 t=2.98s
  ep 08/50 reward=-4.9240 lat=6.6353s E=3.2128J loss=0.07531 t=3.01s
  ep 09/50 reward=-4.3462 lat=5.9188s E=2.7735J loss=0.06974 t=3.00s
  ep 10/50 reward=-4.0387 lat=5.4711s E=2.6062J loss=0.06294 t=2.98s
  ep 11/50 reward=-4.0560 lat=5.5406s E=2.5713J loss=0.0553 t=3.01s
  ep 12/50 reward=-3.8896 lat=5.3134s E=2.4658J loss=0.2149 t=3.22s
  ep 13/50 reward=-4.0192 lat=5.3777s E=2.6607J loss=0.02779 t=3.04s
  ep 14/50 reward=-3.7357 lat=5.0792s E=2.3923J loss=0.03042 t=3.07s
  ep 15/50 reward=-3.7107 lat=5.0730s E=2.3484J loss=0.02246 t=2.99s
  ep 16/50 reward=-3.5697 lat=4.8211s E=2.3182J loss=0.04627 t=3.01s
  ep 17/50 reward=-3.8166 lat=5.1883s E=2.4449J loss=0.009311 t=3.25s
  ep 18/50 reward=-3.8057 lat=5.1707s E=2.4406J loss=0.06549 t=2.97s
  ep 19/50 reward=-3.6466 lat=4.9703s E=2.3229J loss=0.006694 t=3.14s
  ep 20/50 reward=-3.8758 lat=5.2465s E=2.5052J loss=0.0944 t=3.25s
  ep 21/50 reward=-3.7176 lat=5.0001s E=2.4351J loss=0.01351 t=3.19s
  ep 22/50 reward=-4.2156 lat=5.6257s E=2.8056J loss=0.0001185 t=3.02s
  ep 23/50 reward=-3.6691 lat=4.9968s E=2.3414J loss=0.0004721 t=3.33s
  ep 24/50 reward=-4.7259 lat=6.3221s E=3.1297J loss=0.0177 t=3.15s
  ep 25/50 reward=-4.2334 lat=5.7203s E=2.7466J loss=0.05951 t=3.31s
  ep 26/50 reward=-3.6265 lat=4.9125s E=2.3405J loss=0.6747 t=3.23s
  ep 27/50 reward=-3.5692 lat=4.8881s E=2.2503J loss=0.1278 t=3.12s
  ep 28/50 reward=-3.5600 lat=4.8494s E=2.2707J loss=0.1112 t=3.19s
  ep 29/50 reward=-3.6475 lat=4.9398s E=2.3552J loss=0.001637 t=3.04s
  ep 30/50 reward=-3.5481 lat=4.8961s E=2.2001J loss=0.1855 t=3.03s
  ep 31/50 reward=-3.6639 lat=4.9191s E=2.4088J loss=6.204e-05 t=3.00s
  ep 32/50 reward=-3.7474 lat=5.0741s E=2.4208J loss=0.01152 t=3.22s
  ep 33/50 reward=-3.6079 lat=4.9404s E=2.2753J loss=0.1783 t=3.01s
  ep 34/50 reward=-3.7681 lat=5.0847s E=2.4516J loss=0.005639 t=3.00s
  ep 35/50 reward=-3.9817 lat=5.3532s E=2.6102J loss=0.006076 t=2.91s
  ep 36/50 reward=-4.0910 lat=5.5681s E=2.6140J loss=0.005033 t=2.98s
  ep 37/50 reward=-3.8624 lat=5.2469s E=2.4779J loss=0.00128 t=2.95s
  ep 38/50 reward=-4.0503 lat=5.4595s E=2.6411J loss=0.01018 t=2.97s
  ep 39/50 reward=-3.8318 lat=5.2444s E=2.4192J loss=0.005513 t=2.97s
  ep 40/50 reward=-3.7996 lat=5.1486s E=2.4507J loss=0.03328 t=2.91s
  ep 41/50 reward=-3.7051 lat=5.0148s E=2.3955J loss=0.05108 t=2.96s
  ep 42/50 reward=-3.6719 lat=5.0167s E=2.3270J loss=0.103 t=3.12s
  ep 43/50 reward=-3.8053 lat=5.1583s E=2.4524J loss=0.002104 t=2.88s
  ep 44/50 reward=-3.6227 lat=4.9581s E=2.2873J loss=0.002015 t=2.99s
  ep 45/50 reward=-3.5775 lat=4.9083s E=2.2466J loss=0.003761 t=2.98s
  ep 46/50 reward=-3.9738 lat=5.4184s E=2.5292J loss=0.003329 t=3.01s
  ep 47/50 reward=-4.4209 lat=6.0273s E=2.8144J loss=0.008705 t=2.95s
  ep 48/50 reward=-5.4910 lat=7.4053s E=3.5766J loss=0.001904 t=3.02s
  ep 49/50 reward=-5.0947 lat=6.8238s E=3.3655J loss=0.01908 t=3.06s
  ep 50/50 reward=-4.8742 lat=6.4815s E=3.2669J loss=0.01295 t=2.93s
[HRL+VQC+QAOA] seed=2024 DONE | reward=-7.6724 lat=10.1825s E=5.1622J miss=0.9257 train=152.8s

[HRL+VQC+QAOA] seed=2025
  ep 01/50 reward=-3.8561 lat=5.1955s E=2.5168J loss=0.08974 t=3.06s
  ep 02/50 reward=-3.5749 lat=4.8821s E=2.2677J loss=0.08773 t=3.16s
  ep 03/50 reward=-3.8709 lat=5.1741s E=2.5676J loss=0.3775 t=3.00s
  ep 04/50 reward=-3.7898 lat=5.0831s E=2.4965J loss=0.1264 t=2.99s
  ep 05/50 reward=-3.6672 lat=4.9636s E=2.3709J loss=0.1426 t=2.96s
  ep 06/50 reward=-4.7807 lat=6.4107s E=3.1506J loss=0.2692 t=3.00s
  ep 07/50 reward=-3.7241 lat=5.1238s E=2.3244J loss=0.06357 t=3.03s
  ep 08/50 reward=-4.9755 lat=6.7147s E=3.2363J loss=0.05593 t=2.96s
  ep 09/50 reward=-3.7502 lat=5.0187s E=2.4816J loss=0.07666 t=2.95s
  ep 10/50 reward=-5.5754 lat=7.4846s E=3.6661J loss=0.02481 t=2.95s
  ep 11/50 reward=-5.0801 lat=6.8476s E=3.3125J loss=0.03186 t=3.05s
  ep 12/50 reward=-5.2819 lat=7.0440s E=3.5197J loss=0.02395 t=3.23s
  ep 13/50 reward=-8.2899 lat=10.9871s E=5.5927J loss=0.03675 t=3.06s
  ep 14/50 reward=-6.1201 lat=8.1752s E=4.0650J loss=0.02705 t=3.01s
  ep 15/50 reward=-4.8849 lat=6.6259s E=3.1439J loss=0.003232 t=3.15s
  ep 16/50 reward=-6.6015 lat=8.8192s E=4.3839J loss=0.006496 t=3.07s
  ep 17/50 reward=-6.9722 lat=9.2641s E=4.6803J loss=0.0823 t=3.12s
  ep 18/50 reward=-7.1935 lat=9.5292s E=4.8577J loss=0.2227 t=3.04s
  ep 19/50 reward=-5.0034 lat=6.8059s E=3.2008J loss=0.0005567 t=3.15s
  ep 20/50 reward=-4.9914 lat=6.6950s E=3.2877J loss=0.0008969 t=3.09s
  ep 21/50 reward=-8.4043 lat=11.1489s E=5.6597J loss=0.009083 t=3.33s
  ep 22/50 reward=-6.7103 lat=8.9834s E=4.4371J loss=0.09099 t=3.40s
  ep 23/50 reward=-7.4746 lat=9.9484s E=5.0007J loss=0.03676 t=3.18s
  ep 24/50 reward=-7.0450 lat=9.3977s E=4.6922J loss=0.01461 t=3.14s
  ep 25/50 reward=-6.9529 lat=9.2768s E=4.6290J loss=0.007546 t=3.39s
  ep 26/50 reward=-6.1164 lat=8.1896s E=4.0432J loss=0.1877 t=3.14s
  ep 27/50 reward=-5.4430 lat=7.3231s E=3.5630J loss=0.01765 t=3.07s
  ep 28/50 reward=-5.5918 lat=7.4704s E=3.7131J loss=0.08506 t=3.07s
  ep 29/50 reward=-5.3437 lat=7.2219s E=3.4655J loss=0.01951 t=3.10s
  ep 30/50 reward=-4.6189 lat=6.2656s E=2.9722J loss=0.01862 t=3.11s
  ep 31/50 reward=-4.5558 lat=6.1615s E=2.9501J loss=0.03549 t=3.20s
  ep 32/50 reward=-4.9974 lat=6.7075s E=3.2874J loss=0.001045 t=3.29s
  ep 33/50 reward=-4.2171 lat=5.7246s E=2.7097J loss=0.05145 t=3.17s
  ep 34/50 reward=-4.7229 lat=6.3997s E=3.0461J loss=0.0002661 t=3.08s
  ep 35/50 reward=-4.8403 lat=6.4488s E=3.2317J loss=0.01866 t=3.04s
  ep 36/50 reward=-4.3174 lat=5.8346s E=2.8003J loss=0.0004276 t=3.06s
  ep 37/50 reward=-4.2878 lat=5.8168s E=2.7589J loss=0.04066 t=3.15s
  ep 38/50 reward=-4.3633 lat=5.9205s E=2.8061J loss=0.01773 t=3.17s
  ep 39/50 reward=-4.1922 lat=5.7022s E=2.6823J loss=0.003051 t=3.15s
  ep 40/50 reward=-4.7765 lat=6.3825s E=3.1705J loss=0.009575 t=3.07s
  ep 41/50 reward=-4.5352 lat=6.1505s E=2.9199J loss=0.1352 t=3.15s
  ep 42/50 reward=-4.0446 lat=5.5214s E=2.5678J loss=0.003982 t=3.22s
  ep 43/50 reward=-4.5576 lat=6.2045s E=2.9106J loss=0.03499 t=3.11s
  ep 44/50 reward=-4.4506 lat=6.0057s E=2.8956J loss=0.02101 t=3.15s
  ep 45/50 reward=-4.0814 lat=5.5328s E=2.6300J loss=0.3052 t=3.13s
  ep 46/50 reward=-3.9126 lat=5.3139s E=2.5113J loss=0.01394 t=3.06s
  ep 47/50 reward=-3.9846 lat=5.3448s E=2.6243J loss=0.05846 t=3.11s
  ep 48/50 reward=-3.8620 lat=5.2857s E=2.4382J loss=0.01571 t=2.98s
  ep 49/50 reward=-4.1606 lat=5.5878s E=2.7334J loss=0.05658 t=3.05s
  ep 50/50 reward=-3.6203 lat=4.9614s E=2.2791J loss=0.06729 t=3.02s
[HRL+VQC+QAOA] seed=2025 DONE | reward=-3.7585 lat=5.0909s E=2.4261J miss=0.9039 train=155.4s

[HRL+VQC+QAOA] seed=2026
  ep 01/50 reward=-3.9903 lat=5.2067s E=2.7739J loss=0.07376 t=2.97s
  ep 02/50 reward=-4.5558 lat=6.0047s E=3.1069J loss=0.3999 t=3.26s
  ep 03/50 reward=-3.8259 lat=5.1305s E=2.5214J loss=0.08694 t=3.13s
  ep 04/50 reward=-4.1022 lat=5.5231s E=2.6813J loss=0.1769 t=3.16s
  ep 05/50 reward=-3.7307 lat=4.9478s E=2.5135J loss=0.1691 t=3.13s
  ep 06/50 reward=-3.4842 lat=4.6761s E=2.2924J loss=0.4572 t=3.10s
  ep 07/50 reward=-3.4006 lat=4.5818s E=2.2194J loss=0.14 t=3.01s
  ep 08/50 reward=-3.2701 lat=4.3873s E=2.1529J loss=0.56 t=3.02s
  ep 09/50 reward=-3.2771 lat=4.3786s E=2.1755J loss=0.2836 t=3.08s
  ep 10/50 reward=-3.3342 lat=4.4344s E=2.2341J loss=0.4291 t=2.98s
  ep 11/50 reward=-3.3399 lat=4.4832s E=2.1965J loss=0.04596 t=3.07s
  ep 12/50 reward=-3.4044 lat=4.5224s E=2.2865J loss=0.1755 t=3.09s
  ep 13/50 reward=-3.3076 lat=4.5360s E=2.0792J loss=0.03591 t=3.07s
  ep 14/50 reward=-3.3772 lat=4.5252s E=2.2292J loss=0.5941 t=3.00s
  ep 15/50 reward=-3.3495 lat=4.4432s E=2.2558J loss=0.02535 t=2.96s
  ep 16/50 reward=-3.4340 lat=4.5240s E=2.3439J loss=0.02037 t=2.90s
  ep 17/50 reward=-3.5219 lat=4.6689s E=2.3750J loss=0.01103 t=2.92s
  ep 18/50 reward=-3.3223 lat=4.4489s E=2.1956J loss=0.01187 t=2.94s
  ep 19/50 reward=-3.4118 lat=4.5051s E=2.3184J loss=0.008458 t=3.02s
  ep 20/50 reward=-3.2536 lat=4.2593s E=2.2478J loss=0.004407 t=2.99s
  ep 21/50 reward=-3.2575 lat=4.3090s E=2.2060J loss=0.00717 t=2.97s
  ep 22/50 reward=-3.3806 lat=4.5010s E=2.2602J loss=0.002213 t=3.16s
  ep 23/50 reward=-3.4431 lat=4.5861s E=2.3000J loss=0.01731 t=3.02s
  ep 24/50 reward=-3.2654 lat=4.3539s E=2.1769J loss=0.1751 t=3.07s
  ep 25/50 reward=-3.2850 lat=4.4186s E=2.1514J loss=0.2928 t=3.13s
  ep 26/50 reward=-3.2286 lat=4.2809s E=2.1763J loss=7.68e-05 t=2.99s
  ep 27/50 reward=-3.4295 lat=4.6033s E=2.2557J loss=0.09018 t=3.11s
  ep 28/50 reward=-3.4073 lat=4.5652s E=2.2495J loss=0.243 t=3.11s
  ep 29/50 reward=-3.4278 lat=4.6019s E=2.2537J loss=0.05351 t=3.05s
  ep 30/50 reward=-3.4101 lat=4.6459s E=2.1743J loss=0.5983 t=2.99s
  ep 31/50 reward=-3.2236 lat=4.3145s E=2.1327J loss=0.1733 t=3.04s
  ep 32/50 reward=-3.4006 lat=4.5620s E=2.2392J loss=0.03511 t=3.14s
  ep 33/50 reward=-3.4468 lat=4.5415s E=2.3520J loss=0.000515 t=2.99s
  ep 34/50 reward=-3.4561 lat=4.4795s E=2.4327J loss=1.662e-05 t=3.03s
  ep 35/50 reward=-3.4572 lat=4.6478s E=2.2665J loss=0.0009734 t=3.01s
  ep 36/50 reward=-3.5557 lat=4.7896s E=2.3219J loss=1.307e-05 t=2.99s
  ep 37/50 reward=-3.4282 lat=4.5960s E=2.2605J loss=0.04872 t=3.13s
  ep 38/50 reward=-3.3585 lat=4.4611s E=2.2559J loss=0.0001523 t=3.07s
  ep 39/50 reward=-3.3366 lat=4.4807s E=2.1925J loss=0.05659 t=3.09s
  ep 40/50 reward=-3.3249 lat=4.3983s E=2.2514J loss=0.07825 t=3.13s
  ep 41/50 reward=-3.4108 lat=4.6109s E=2.2106J loss=0.104 t=3.07s
  ep 42/50 reward=-4.3876 lat=5.7946s E=2.9805J loss=0.09162 t=3.17s
  ep 43/50 reward=-4.1563 lat=5.4762s E=2.8363J loss=0.04677 t=3.06s
  ep 44/50 reward=-3.7785 lat=5.0883s E=2.4687J loss=0.1235 t=3.05s
  ep 45/50 reward=-4.2469 lat=5.6246s E=2.8691J loss=0.02976 t=3.08s
  ep 46/50 reward=-4.3956 lat=5.7446s E=3.0466J loss=0.00068 t=3.06s
  ep 47/50 reward=-3.9305 lat=5.2491s E=2.6119J loss=0.008266 t=3.13s
  ep 48/50 reward=-4.2653 lat=5.6915s E=2.8391J loss=0.0007763 t=3.15s
  ep 49/50 reward=-4.5862 lat=6.0916s E=3.0809J loss=0.007693 t=3.05s
  ep 50/50 reward=-4.0490 lat=5.3938s E=2.7042J loss=0.05651 t=3.08s
[HRL+VQC+QAOA] seed=2026 DONE | reward=-4.0280 lat=5.3466s E=2.7095J miss=0.8678 train=152.9s

[HRL+VQC+QAOA] seed=2027
  ep 01/50 reward=-3.6892 lat=5.0395s E=2.3389J loss=0.2366 t=3.24s
  ep 02/50 reward=-3.8452 lat=5.2125s E=2.4780J loss=0.247 t=3.02s
  ep 03/50 reward=-3.8319 lat=5.1424s E=2.5214J loss=0.1379 t=2.92s
  ep 04/50 reward=-3.5402 lat=4.7938s E=2.2867J loss=0.07848 t=2.94s
  ep 05/50 reward=-3.5223 lat=4.8016s E=2.2431J loss=0.0418 t=2.95s
  ep 06/50 reward=-3.5992 lat=4.8546s E=2.3437J loss=0.06449 t=2.97s
  ep 07/50 reward=-3.7712 lat=5.0761s E=2.4662J loss=0.1835 t=2.97s
  ep 08/50 reward=-6.8520 lat=9.0971s E=4.6068J loss=0.04657 t=2.95s
  ep 09/50 reward=-5.1227 lat=6.8630s E=3.3824J loss=0.03702 t=3.05s
  ep 10/50 reward=-4.4955 lat=6.0915s E=2.8995J loss=0.02767 t=3.09s
  ep 11/50 reward=-4.7887 lat=6.4432s E=3.1341J loss=0.04755 t=3.23s
  ep 12/50 reward=-5.0499 lat=6.7699s E=3.3299J loss=0.01257 t=3.01s
  ep 13/50 reward=-4.7167 lat=6.3754s E=3.0580J loss=0.006532 t=3.12s
  ep 14/50 reward=-4.1379 lat=5.6243s E=2.6515J loss=0.004801 t=3.09s
  ep 15/50 reward=-5.8787 lat=7.8242s E=3.9333J loss=0.1424 t=3.12s
  ep 16/50 reward=-5.2856 lat=7.1490s E=3.4222J loss=0.0009503 t=3.12s
  ep 17/50 reward=-5.8145 lat=7.8044s E=3.8245J loss=0.01202 t=3.07s
  ep 18/50 reward=-5.4891 lat=7.3725s E=3.6058J loss=0.1588 t=3.14s
  ep 19/50 reward=-4.5214 lat=6.2033s E=2.8395J loss=0.0443 t=3.17s
  ep 20/50 reward=-5.5261 lat=7.4455s E=3.6067J loss=0.0006637 t=3.07s
  ep 21/50 reward=-5.7563 lat=7.7323s E=3.7803J loss=0.1307 t=3.29s
  ep 22/50 reward=-6.1912 lat=8.2969s E=4.0855J loss=0.0083 t=3.12s
  ep 23/50 reward=-5.1904 lat=6.9521s E=3.4288J loss=0.09808 t=3.07s
  ep 24/50 reward=-5.0088 lat=6.7533s E=3.2642J loss=0.003532 t=3.07s
  ep 25/50 reward=-6.3778 lat=8.5315s E=4.2242J loss=0.03231 t=3.13s
  ep 26/50 reward=-6.5206 lat=8.7299s E=4.3112J loss=0.1379 t=3.08s
  ep 27/50 reward=-7.9033 lat=10.5223s E=5.2843J loss=0.008933 t=3.12s
  ep 28/50 reward=-5.8381 lat=7.7818s E=3.8944J loss=0.1014 t=3.13s
  ep 29/50 reward=-4.3812 lat=5.9510s E=2.8115J loss=0.0001647 t=3.07s
  ep 30/50 reward=-4.7616 lat=6.4793s E=3.0439J loss=0.00139 t=3.11s
  ep 31/50 reward=-5.2220 lat=7.0092s E=3.4347J loss=0.004027 t=3.17s
  ep 32/50 reward=-4.1365 lat=5.5937s E=2.6792J loss=0.005316 t=3.09s
  ep 33/50 reward=-4.0501 lat=5.5537s E=2.5465J loss=0.0176 t=2.98s
  ep 34/50 reward=-4.9123 lat=6.6409s E=3.1837J loss=0.02704 t=3.11s
  ep 35/50 reward=-3.8096 lat=5.2194s E=2.3998J loss=0.1142 t=3.09s
  ep 36/50 reward=-3.7596 lat=5.0967s E=2.4225J loss=0.01987 t=3.04s
  ep 37/50 reward=-3.6671 lat=4.9272s E=2.4071J loss=0.06898 t=3.01s
  ep 38/50 reward=-3.6950 lat=4.9697s E=2.4203J loss=0.007045 t=2.99s
  ep 39/50 reward=-3.6404 lat=4.9244s E=2.3565J loss=0.01766 t=3.08s
  ep 40/50 reward=-3.6279 lat=4.8871s E=2.3687J loss=0.09822 t=3.01s
  ep 41/50 reward=-3.4495 lat=4.7036s E=2.1954J loss=0.03928 t=3.18s
  ep 42/50 reward=-3.5547 lat=4.8454s E=2.2639J loss=0.01729 t=2.93s
  ep 43/50 reward=-3.6671 lat=4.9804s E=2.3538J loss=0.01789 t=2.91s
  ep 44/50 reward=-3.5983 lat=4.9059s E=2.2907J loss=0.03623 t=3.02s
  ep 45/50 reward=-3.5116 lat=4.7821s E=2.2410J loss=0.01441 t=3.03s
  ep 46/50 reward=-3.5947 lat=4.9136s E=2.2759J loss=0.01978 t=3.01s
  ep 47/50 reward=-3.8792 lat=5.1719s E=2.5865J loss=0.02317 t=2.93s
  ep 48/50 reward=-3.8182 lat=5.1653s E=2.4712J loss=0.01233 t=3.07s
  ep 49/50 reward=-3.7887 lat=5.1919s E=2.3855J loss=0.007956 t=3.14s
  ep 50/50 reward=-3.6968 lat=4.9808s E=2.4128J loss=0.01309 t=2.94s
[HRL+VQC+QAOA] seed=2027 DONE | reward=-3.7437 lat=5.0759s E=2.4115J miss=0.9013 train=153.2s

[HRL+VQC+QAOA] seed=2028
  ep 01/50 reward=-3.6184 lat=4.9046s E=2.3323J loss=0.0886 t=3.27s
  ep 02/50 reward=-3.8065 lat=5.1878s E=2.4252J loss=0.003888 t=3.01s
  ep 03/50 reward=-3.6181 lat=4.9345s E=2.3016J loss=0.08411 t=2.97s
  ep 04/50 reward=-3.5941 lat=4.8897s E=2.2985J loss=0.07946 t=2.92s
  ep 05/50 reward=-3.5566 lat=4.8282s E=2.2851J loss=0.07298 t=2.96s
  ep 06/50 reward=-3.6357 lat=4.9359s E=2.3355J loss=0.06927 t=2.98s
  ep 07/50 reward=-3.6097 lat=4.9125s E=2.3068J loss=0.1543 t=2.96s
  ep 08/50 reward=-3.7844 lat=5.1568s E=2.4120J loss=0.0478 t=2.98s
  ep 09/50 reward=-3.8411 lat=5.1943s E=2.4880J loss=0.1254 t=2.97s
  ep 10/50 reward=-3.6524 lat=4.9930s E=2.3119J loss=0.06805 t=2.95s
  ep 11/50 reward=-3.6602 lat=4.9643s E=2.3561J loss=0.02029 t=3.05s
  ep 12/50 reward=-3.4418 lat=4.6961s E=2.1876J loss=0.01628 t=2.99s
  ep 13/50 reward=-3.7595 lat=5.1035s E=2.4155J loss=0.008174 t=2.99s
  ep 14/50 reward=-3.6304 lat=4.9954s E=2.2653J loss=0.0571 t=3.02s
  ep 15/50 reward=-3.8173 lat=5.2231s E=2.4115J loss=0.01804 t=2.97s
  ep 16/50 reward=-3.8410 lat=5.2286s E=2.4534J loss=0.008919 t=3.10s
  ep 17/50 reward=-3.6718 lat=5.0666s E=2.2769J loss=0.0003401 t=2.98s
  ep 18/50 reward=-3.7857 lat=5.1808s E=2.3907J loss=0.02639 t=3.03s
  ep 19/50 reward=-3.9251 lat=5.2753s E=2.5749J loss=0.03388 t=2.94s
  ep 20/50 reward=-3.6174 lat=4.9072s E=2.3276J loss=0.03526 t=2.91s
  ep 21/50 reward=-3.8295 lat=5.1919s E=2.4671J loss=4.965e-06 t=3.09s
  ep 22/50 reward=-3.6140 lat=4.9756s E=2.2525J loss=0.005533 t=3.02s
  ep 23/50 reward=-3.8960 lat=5.2806s E=2.5113J loss=0.02578 t=3.01s
  ep 24/50 reward=-3.8933 lat=5.2963s E=2.4903J loss=0.0003713 t=3.06s
  ep 25/50 reward=-3.6397 lat=4.9775s E=2.3018J loss=0.004629 t=2.98s
  ep 26/50 reward=-3.6017 lat=4.9313s E=2.2721J loss=0.0005646 t=3.01s
  ep 27/50 reward=-3.9637 lat=5.3813s E=2.5460J loss=0.09664 t=3.18s
  ep 28/50 reward=-3.5164 lat=4.8057s E=2.2272J loss=0.01203 t=3.00s
  ep 29/50 reward=-3.5702 lat=4.8378s E=2.3026J loss=0.04131 t=2.91s
  ep 30/50 reward=-3.5140 lat=4.8410s E=2.1871J loss=0.009358 t=3.14s
  ep 31/50 reward=-3.7028 lat=5.0453s E=2.3602J loss=0.006109 t=3.09s
  ep 32/50 reward=-3.6790 lat=5.0120s E=2.3459J loss=0.002847 t=2.99s
  ep 33/50 reward=-3.7704 lat=5.1341s E=2.4066J loss=0.005365 t=2.93s
  ep 34/50 reward=-3.8667 lat=5.1817s E=2.5517J loss=0.005059 t=3.14s
  ep 35/50 reward=-3.4850 lat=4.7628s E=2.2072J loss=0.005149 t=3.04s
  ep 36/50 reward=-3.7094 lat=5.0601s E=2.3588J loss=0.01601 t=3.20s
  ep 37/50 reward=-3.7757 lat=5.1130s E=2.4384J loss=0.002636 t=2.98s
  ep 38/50 reward=-3.6224 lat=4.9220s E=2.3228J loss=0.004348 t=3.09s
  ep 39/50 reward=-3.7154 lat=5.1168s E=2.3140J loss=0.02047 t=2.98s
  ep 40/50 reward=-3.7153 lat=5.0153s E=2.4152J loss=0.002997 t=3.14s
  ep 41/50 reward=-3.6971 lat=5.0379s E=2.3564J loss=0.01602 t=3.02s
  ep 42/50 reward=-3.7316 lat=5.0741s E=2.3891J loss=0.01732 t=3.02s
  ep 43/50 reward=-3.5891 lat=4.9142s E=2.2640J loss=0.001729 t=3.03s
  ep 44/50 reward=-3.5582 lat=4.8880s E=2.2284J loss=0.01239 t=3.07s
  ep 45/50 reward=-3.7736 lat=5.0909s E=2.4564J loss=0.01041 t=3.01s
  ep 46/50 reward=-3.6051 lat=4.9296s E=2.2805J loss=0.0009201 t=3.02s
  ep 47/50 reward=-3.5536 lat=4.8338s E=2.2734J loss=0.001564 t=2.99s
  ep 48/50 reward=-3.6680 lat=5.0225s E=2.3135J loss=0.002493 t=3.06s
  ep 49/50 reward=-3.5646 lat=4.9054s E=2.2239J loss=0.01562 t=2.98s
  ep 50/50 reward=-3.9216 lat=5.3487s E=2.4944J loss=0.001089 t=3.19s
[HRL+VQC+QAOA] seed=2028 DONE | reward=-4.0675 lat=5.5092s E=2.6259J miss=0.9009 train=151.3s

=== TÓM TẮT SAU HRL+VQC+QAOA (5 seeds) ===
Metric                 Mean           Std
------------------------------------------
reward                   -4.65402      1.69387
latency                   6.24102      2.21083
energy                    3.06703      1.17821
cost                      4.65402      1.69387
deadline_miss             0.89995      0.02070
training_time_s         153.13255      1.44966
trainable_parameters        10546
[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s

[Full-QHRL] seed=2024
